ligne,station,ordre,correspondance,station_norm,station_key,latitude,longitude
RER C 9,Meudon Val Fleury,6,,meudon val fleury,meudon val fleury,48.80749262578013,2.240883069335648
RER C 9,Issy,7,,issy,issy,48.8193439626066,2.257893897515079
RER C 9,Issy Val de Seine,8,,issy val de seine,clamart,48.81423944550172,2.274489672177882
RER C 9,Issy Val de Seine,8,,issy val de seine,clamart,48.83059547623919,2.264069650250568
RER C 9,Issy Val de Seine,8,,issy val de seine,clamart,48.82989015779482,2.26317856570046
RER C 9,Pont du Garigliano – Hôpital Européen Georges Pompidou,9,,pont du garigliano hopital europeen georges pompidou,pont du garigliano hopital europeen georges pompidou,,
RER C 9,Javel,10,METRO 10,javel,javel,48.84715690155799,2.278036281995908
RER C 9,Champ de Mars – Tour Eiffel,11,METRO 6,champ de mars tour eiffel,champ de mars,48.85645721154175,2.2898035182585
RER C 9,Pont de l’Alma,12,METRO 9,pont de l'alma,pont de l'alma,48.86266245169435,2.300989969386769
RER C 9,Invalides,13,"METRO 8, METRO 13",invalides,invalides,48.86002845820203,2.3139151192031537
RER C 9,Invalides,13,"METRO 8, METRO 13",invalides,invalides,48.862884804554966,2.31251355492596
RER C 9,Invalides,13,"METRO 8, METRO 13",invalides,invalides,48.86038127919816,2.314890730058881
RER C 9,Musée d’Orsay,14,METRO 12,musee d'orsay,musee d'orsay,48.86035143402621,2.3267597744418103
RER C 9,Saint-Michel Notre Dame,15,"RER B, METRO 4, METRO 10",saint michel notre dame,saint michel,48.85353290071982,2.3452883321974305
RER C 9,Saint-Michel Notre Dame,15,"RER B, METRO 4, METRO 10",saint michel notre dame,saint michel,48.85211888263096,2.34402115205528
RER C 9,Saint-Michel Notre Dame,15,"RER B, METRO 4, METRO 10",saint michel notre dame,saint michel,48.85316798489062,2.343285978923924
RER C 9,Paris Austerlitz,16,"METRO 5, METRO 10",paris austerlitz,gare d'austerlitz,48.842436797924776,2.365184811993381
RER C 9,Paris Austerlitz,16,"METRO 5, METRO 10",paris austerlitz,gare d'austerlitz,48.84252802768359,2.36543338335276
RER C 9,Paris Austerlitz,16,"METRO 5, METRO 10",paris austerlitz,gare d'austerlitz,48.84236008246694,2.365581702747744
RER C 9,Bibliothèque François Mitterrand,17,METRO 14,bibliotheque francois mitterrand,bibliotheque francois mitterrand,48.82999019989919,2.375747983215603
RER C 9,Bibliothèque François Mitterrand,17,METRO 14,bibliotheque francois mitterrand,bibliotheque francois mitterrand,48.82888070077747,2.37769700026936
RER C 9,Ivry sur Seine,18,METRO 7,ivry sur seine,ivry sur seine,48.81398905200947,2.3916869716625384
RER C 9,Vitry sur Seine,19,,vitry sur seine,vitry sur seine,48.80020939834459,2.40271281718153
RER C 9,Les Ardoines,20,,les ardoines,les ardoines,48.78222618353015,2.4095902349857026
RER C 9,Choisy le Roi,21,,choisy le roi,choisy le roi,48.76378680955172,2.411386724936104
RER C 9,Les Saules,22,,les saules,les saules,48.74507216689389,2.4175209778964915
RER C 9,Les Saules,22,,les saules,les saules,48.746942402605214,2.4163208947708155
RER C 9,Orly Ville,23,,orly ville,orly ville,48.741878705678886,2.40290860736794
RER C 9,Pont de Rungis – Aéroport d’Orly,24,METRO 14,pont de rungis aeroport d'orly,pont de rungis aeroport d'orly,,
RER C 9,Rungis La Fraternelle,25,,rungis la fraternelle,rungis la fraternelle,48.74019544820277,2.351633198171911
RER C 9,Chemin d’Antony,26,,chemin d'antony,chemin d'antony,48.74794190188695,2.3127110135157984
RER C 9,Massy Verrières,27,RER B,massy verrieres,massy verrieres,48.73488814734515,2.274002404484248
RER C 9,Massy Palaiseau,28,RER B,massy palaiseau,massy,48.724729144431606,2.257515004584038
RER C 9,Massy Palaiseau,28,RER B,massy palaiseau,massy,48.72599709205871,2.2583229936114426
RER C 9,Massy Palaiseau,28,RER B,massy palaiseau,massy,48.72509804119919,2.259946049525822
RER C 9,Massy Palaiseau,28,RER B,massy palaiseau,massy,48.7259970920586,2.258322993611241
RER C 9,Brétigny,29,,bretigny,bretigny,48.606744948948126,2.302059691582639
RER C 9,La Norville – Saint-Germain lès Arpajon,30,,la norville saint germain les arpajon,la norville saint germain les arpajon,,
RER C 9,Arpajon,31,,arpajon,arpajon,48.58600789080001,2.241070080902974
RER C 9,Égly,32,,egly,egly,48.58272468807368,2.223448833583109
RER C 9,Breuillet – Bruyères le Châtel,33,,breuillet bruyeres le chatel,breuillet bruyeres le chatel,,
RER C 9,Breuillet Village,34,,breuillet village,breuillet village,48.56432890676855,2.1703772591600425
RER C 9,Saint-Chéron,35,,saint cheron,saint cheron,48.55092668030285,2.124937383537765
RER C 9,Sermaise,36,,sermaise,sermaise,48.5358065092437,2.069381524887472
RER C 9,Dourdan,37,,dourdan,dourdan,48.53373283397724,2.0087718138734374
RER C 9,Dourdan la Forêt,38,,dourdan la foret,dourdan la foret,48.53562062258458,1.995901990362833
RER D 1,Creil,1,,creil,creil,49.26394414450534,2.4689141153510383
RER D 1,Ormoy-Villers,2,,ormoy villers,ormoy villers,49.200877079101126,2.838108478036552
RER D 1,Montataire,3,,montataire,montataire,,
RER D 1,Cramoisy,4,,cramoisy,cramoisy,,
RER D 1,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,,
RER D 1,Rieux,6,,rieux,rieux,,
RER D 1,Villiers-le-Sec,7,,villiers le sec,villiers le sec,,
RER D 1,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,,
RER D 1,Clermont,9,,clermont,clermont,,
RER D 1,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,49.21379080353853,2.417033174921132
RER D 1,Boran-sur-Oise,11,,boran sur oise,boran sur oise,49.1667750398079,2.3623035285653566
RER D 1,Pontpoint,12,,pontpoint,pontpoint,,
RER D 1,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,49.06628869769714,2.3229204571938253
RER D 1,Enghien-les-Bains,14,,enghien les bains,enghien les bains,48.972749119759264,2.307137032071533
RER D 1,Montmorency,15,,montmorency,montmorency,,
RER D 1,Eaubonne,16,,eaubonne,eaubonne,,
RER D 1,Saint-Gratien,17,,saint gratien,saint gratien,48.96358968487316,2.285930718208942
RER D 1,Le Bourget,18,RER B,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER D 1,Le Bourget,18,RER B,le bourget,le bourget,48.930287861801865,2.42338510679798
RER D 1,Drancy,19,RER B,drancy,drancy,48.93270621869947,2.4547663827657766
RER D 1,Gagny,20,,gagny,gagny,48.88373428097724,2.5254342507658434
RER D 1,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER D 1,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER D 1,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,48.869912419186086,2.485761140611789
RER D 1,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER D 1,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER D 1,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER D 1,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,48.83428889889616,2.471681242571033
RER D 1,Joinville-le-Pont,25,,joinville le pont,joinville le pont,48.82103881506317,2.4638567953623163
RER D 1,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 1,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 1,Maisons-Alfort - Alfortville,28,,maisons alfort alfortville,maisons alfort alfortville,48.80204938032392,2.426482408484048
RER D 1,Maisons-Alfort,29,RER A,maisons alfort,maisons alfort,,
RER D 1,Villeneuve-Saint-Georges,30,RER A,villeneuve saint georges,villeneuve saint georges,48.73063829288859,2.446226445438707
RER D 1,Vigneux-sur-Seine,31,,vigneux sur seine,vigneux sur seine,48.70812051426092,2.4138711503513184
RER D 1,Montgeron,32,,montgeron,montgeron,,
RER D 1,Yerres,33,,yerres,yerres,48.7066109356985,2.4842425564350705
RER D 1,Combs-la-Ville,34,,combs la ville,combs la ville,,
RER D 1,Lieusaint,35,,lieusaint,lieusaint,,
RER D 1,Melun,36,,melun,melun,48.52724332146016,2.654990282141888
RER D 2,Creil,1,,creil,creil,49.26394414450534,2.4689141153510383
RER D 2,Ormoy-Villers,2,,ormoy villers,ormoy villers,49.200877079101126,2.838108478036552
RER D 2,Montataire,3,,montataire,montataire,,
RER D 2,Cramoisy,4,,cramoisy,cramoisy,,
RER D 2,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,,
RER D 2,Rieux,6,,rieux,rieux,,
RER D 2,Villiers-le-Sec,7,,villiers le sec,villiers le sec,,
RER D 2,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,,
RER D 2,Clermont,9,,clermont,clermont,,
RER D 2,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,49.21379080353853,2.417033174921132
RER D 2,Boran-sur-Oise,11,,boran sur oise,boran sur oise,49.1667750398079,2.3623035285653566
RER D 2,Pontpoint,12,,pontpoint,pontpoint,,
RER D 2,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,49.06628869769714,2.3229204571938253
RER D 2,Enghien-les-Bains,14,,enghien les bains,enghien les bains,48.972749119759264,2.307137032071533
RER D 2,Montmorency,15,,montmorency,montmorency,,
RER D 2,Eaubonne,16,,eaubonne,eaubonne,,
RER D 2,Saint-Gratien,17,,saint gratien,saint gratien,48.96358968487316,2.285930718208942
RER D 2,Le Bourget,18,RER B,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER D 2,Le Bourget,18,RER B,le bourget,le bourget,48.930287861801865,2.42338510679798
RER D 2,Drancy,19,RER B,drancy,drancy,48.93270621869947,2.4547663827657766
RER D 2,Gagny,20,,gagny,gagny,48.88373428097724,2.5254342507658434
RER D 2,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER D 2,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER D 2,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,48.869912419186086,2.485761140611789
RER D 2,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER D 2,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER D 2,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER D 2,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,48.83428889889616,2.471681242571033
RER D 2,Joinville-le-Pont,25,,joinville le pont,joinville le pont,48.82103881506317,2.4638567953623163
RER D 2,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 2,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 2,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,48.613427913594734,2.472933650458744
RER D 2,Ris-Orangis,29,,ris orangis,ris orangis,48.658975423830064,2.415206841330065
RER D 2,Melun,30,,melun,melun,48.52724332146016,2.654990282141888
RER D 3,Creil,1,,creil,creil,49.26394414450534,2.4689141153510383
RER D 3,Ormoy-Villers,2,,ormoy villers,ormoy villers,49.200877079101126,2.838108478036552
RER D 3,Montataire,3,,montataire,montataire,,
RER D 3,Cramoisy,4,,cramoisy,cramoisy,,
RER D 3,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,,
RER D 3,Rieux,6,,rieux,rieux,,
RER D 3,Villiers-le-Sec,7,,villiers le sec,villiers le sec,,
RER D 3,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,,
RER D 3,Clermont,9,,clermont,clermont,,
RER D 3,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,49.21379080353853,2.417033174921132
RER D 3,Boran-sur-Oise,11,,boran sur oise,boran sur oise,49.1667750398079,2.3623035285653566
RER D 3,Pontpoint,12,,pontpoint,pontpoint,,
RER D 3,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,49.06628869769714,2.3229204571938253
RER D 3,Enghien-les-Bains,14,,enghien les bains,enghien les bains,48.972749119759264,2.307137032071533
RER D 3,Montmorency,15,,montmorency,montmorency,,
RER D 3,Eaubonne,16,,eaubonne,eaubonne,,
RER D 3,Saint-Gratien,17,,saint gratien,saint gratien,48.96358968487316,2.285930718208942
RER D 3,Le Bourget,18,RER B,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER D 3,Le Bourget,18,RER B,le bourget,le bourget,48.930287861801865,2.42338510679798
RER D 3,Drancy,19,RER B,drancy,drancy,48.93270621869947,2.4547663827657766
RER D 3,Gagny,20,,gagny,gagny,48.88373428097724,2.5254342507658434
RER D 3,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER D 3,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER D 3,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,48.869912419186086,2.485761140611789
RER D 3,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER D 3,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER D 3,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER D 3,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,48.83428889889616,2.471681242571033
RER D 3,Joinville-le-Pont,25,,joinville le pont,joinville le pont,48.82103881506317,2.4638567953623163
RER D 3,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 3,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 3,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,48.613427913594734,2.472933650458744
RER D 3,Évry-Courcouronnes,29,,evry courcouronnes,evry courcouronnes,48.62468182599698,2.4275947804437275
RER D 3,Évry-Courcouronnes,29,,evry courcouronnes,evry courcouronnes,48.62590139491631,2.4301553860113567
RER D 3,Melun,30,,melun,melun,48.52724332146016,2.654990282141888
RER D 4,Creil,1,,creil,creil,49.26394414450534,2.4689141153510383
RER D 4,Ormoy-Villers,2,,ormoy villers,ormoy villers,49.200877079101126,2.838108478036552
RER D 4,Montataire,3,,montataire,montataire,,
RER D 4,Cramoisy,4,,cramoisy,cramoisy,,
RER D 4,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,,
RER D 4,Rieux,6,,rieux,rieux,,
RER D 4,Villiers-le-Sec,7,,villiers le sec,villiers le sec,,
RER D 4,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,,
RER D 4,Clermont,9,,clermont,clermont,,
RER D 4,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,49.21379080353853,2.417033174921132
RER D 4,Boran-sur-Oise,11,,boran sur oise,boran sur oise,49.1667750398079,2.3623035285653566
RER D 4,Pontpoint,12,,pontpoint,pontpoint,,
RER D 4,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,49.06628869769714,2.3229204571938253
RER D 4,Enghien-les-Bains,14,,enghien les bains,enghien les bains,48.972749119759264,2.307137032071533
RER D 4,Montmorency,15,,montmorency,montmorency,,
RER D 4,Eaubonne,16,,eaubonne,eaubonne,,
RER D 4,Saint-Gratien,17,,saint gratien,saint gratien,48.96358968487316,2.285930718208942
RER D 4,Le Bourget,18,RER B,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER D 4,Le Bourget,18,RER B,le bourget,le bourget,48.930287861801865,2.42338510679798
RER D 4,Drancy,19,RER B,drancy,drancy,48.93270621869947,2.4547663827657766
RER D 4,Gagny,20,,gagny,gagny,48.88373428097724,2.5254342507658434
RER D 4,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER D 4,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER D 4,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,48.869912419186086,2.485761140611789
RER D 4,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER D 4,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER D 4,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER D 4,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,48.83428889889616,2.471681242571033
RER D 4,Joinville-le-Pont,25,,joinville le pont,joinville le pont,48.82103881506317,2.4638567953623163
RER D 4,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 4,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 4,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,48.613427913594734,2.472933650458744
RER D 4,Ris-Orangis,29,,ris orangis,ris orangis,48.658975423830064,2.415206841330065
RER D 4,Malesherbes,30,,malesherbes,malesherbes,48.88289191745414,2.309052264550479
RER D 4,Malesherbes,30,,malesherbes,malesherbes,48.29359176873126,2.401133894429584
RER D 5,Creil,1,,creil,creil,49.26394414450534,2.4689141153510383
RER D 5,Ormoy-Villers,2,,ormoy villers,ormoy villers,49.200877079101126,2.838108478036552
RER D 5,Montataire,3,,montataire,montataire,,
RER D 5,Cramoisy,4,,cramoisy,cramoisy,,
RER D 5,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,,
RER D 5,Rieux,6,,rieux,rieux,,
RER D 5,Villiers-le-Sec,7,,villiers le sec,villiers le sec,,
RER D 5,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,,
RER D 5,Clermont,9,,clermont,clermont,,
RER D 5,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,49.21379080353853,2.417033174921132
RER D 5,Boran-sur-Oise,11,,boran sur oise,boran sur oise,49.1667750398079,2.3623035285653566
RER D 5,Pontpoint,12,,pontpoint,pontpoint,,
RER D 5,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,49.06628869769714,2.3229204571938253
RER D 5,Enghien-les-Bains,14,,enghien les bains,enghien les bains,48.972749119759264,2.307137032071533
RER D 5,Montmorency,15,,montmorency,montmorency,,
RER D 5,Eaubonne,16,,eaubonne,eaubonne,,
RER D 5,Saint-Gratien,17,,saint gratien,saint gratien,48.96358968487316,2.285930718208942
RER D 5,Le Bourget,18,RER B,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER D 5,Le Bourget,18,RER B,le bourget,le bourget,48.930287861801865,2.42338510679798
RER D 5,Drancy,19,RER B,drancy,drancy,48.93270621869947,2.4547663827657766
RER D 5,Gagny,20,,gagny,gagny,48.88373428097724,2.5254342507658434
RER D 5,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER D 5,Noisy-le-Sec,21,,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER D 5,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,48.869912419186086,2.485761140611789
RER D 5,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER D 5,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER D 5,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER D 5,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,48.83428889889616,2.471681242571033
RER D 5,Joinville-le-Pont,25,,joinville le pont,joinville le pont,48.82103881506317,2.4638567953623163
RER D 5,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 5,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,48.77126603812107,2.4353063397063224
RER D 5,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,48.613427913594734,2.472933650458744
RER D 5,Évry-Courcouronnes,29,,evry courcouronnes,evry courcouronnes,48.62468182599698,2.4275947804437275
RER D 5,Évry-Courcouronnes,29,,evry courcouronnes,evry courcouronnes,48.62590139491631,2.4301553860113567
RER D 5,Malesherbes,30,,malesherbes,malesherbes,48.88289191745414,2.309052264550479
RER D 5,Malesherbes,30,,malesherbes,malesherbes,48.29359176873126,2.401133894429584
RER E 1,Haussmann – Saint-Lazare,1,,haussmann saint lazare,haussmann saint lazare,48.8750292564036,2.3267224755800515
RER E 1,Magenta,2,,magenta,gare du nord,48.87979369411629,2.355791907531139
RER E 1,Magenta,2,,magenta,gare du nord,48.88092200667149,2.356328543670162
RER E 1,Magenta,2,,magenta,gare du nord,48.88077520479297,2.35873295908786
RER E 1,Magenta,2,,magenta,gare du nord,48.88175948915267,2.357570193470877
RER E 1,Magenta,2,,magenta,gare du nord,48.880195487135886,2.3576332046800537
RER E 1,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.87979369411629,2.355791907531139
RER E 1,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.88092200667149,2.356328543670162
RER E 1,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.88077520479297,2.35873295908786
RER E 1,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.88175948915267,2.357570193470877
RER E 1,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.880195487135886,2.3576332046800537
RER E 1,Pantin,4,,pantin,pantin,48.8981123062804,2.400361703159176
RER E 1,Noisy-le-Sec,5,RER B,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER E 1,Noisy-le-Sec,5,RER B,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER E 1,Rosny-Bois-Perrier,6,,rosny bois perrier,rosny bois perrier,48.88275159763064,2.4805111480606854
RER E 1,Rosny-Bois-Perrier,6,,rosny bois perrier,rosny bois perrier,48.88252792453506,2.481213457683429
RER E 1,Neuilly-Plaisance,7,,neuilly plaisance,neuilly plaisance,48.85290746280475,2.5143124384334405
RER E 1,Villiers-sur-Marne,8,,villiers sur marne,villiers sur marne,,
RER E 1,Tremblay-en-France,9,,tremblay en france,tremblay en france,,
RER E 1,Lagny – Thorigny,10,,lagny thorigny,lagny thorigny,48.88218913670531,2.7060141797599284
RER E 1,Esbly,11,,esbly,esbly,48.90307291510794,2.810248220730061
RER E 1,Meaux,12,,meaux,meaux,48.956931426575984,2.8733647999355174
RER E 1,Tournan,13,,tournan,tournan,48.7394872073018,2.758824548674894
RER E 2,Haussmann – Saint-Lazare,1,,haussmann saint lazare,haussmann saint lazare,48.8750292564036,2.3267224755800515
RER E 2,Magenta,2,,magenta,gare du nord,48.87979369411629,2.355791907531139
RER E 2,Magenta,2,,magenta,gare du nord,48.88092200667149,2.356328543670162
RER E 2,Magenta,2,,magenta,gare du nord,48.88077520479297,2.35873295908786
RER E 2,Magenta,2,,magenta,gare du nord,48.88175948915267,2.357570193470877
RER E 2,Magenta,2,,magenta,gare du nord,48.880195487135886,2.3576332046800537
RER E 2,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.87979369411629,2.355791907531139
RER E 2,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.88092200667149,2.356328543670162
RER E 2,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.88077520479297,2.35873295908786
RER E 2,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.88175948915267,2.357570193470877
RER E 2,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,48.880195487135886,2.3576332046800537
RER E 2,Pantin,4,,pantin,pantin,48.8981123062804,2.400361703159176
RER E 2,Noisy-le-Sec,5,RER B,noisy le sec,noisy le sec,48.89665245114409,2.458363412015992
RER E 2,Noisy-le-Sec,5,RER B,noisy le sec,noisy le sec,48.895915836203024,2.460330069519439
RER E 2,Bondy,6,,bondy,bondy,48.89395181173609,2.480205915260598
RER E 2,Bondy,6,,bondy,bondy,48.8938058606185,2.4820329224074715
RER E 2,Gagny,7,,gagny,gagny,48.88373428097724,2.5254342507658434
RER E 2,Le Raincy – Villemomble – Montfermeil,8,,le raincy villemomble montfermeil,le raincy villemomble montfermeil,48.88886574230645,2.513157532747812
RER E 2,Chelles – Gournay,9,,chelles gournay,chelles gournay,48.87414408301458,2.583331158055108
METRO 1,La Défense – Grande Arche,1,,la defense grande arche,la defense,48.89218707644951,2.237018056395014
METRO 1,La Défense – Grande Arche,1,,la defense grande arche,la defense,48.8921233638325,2.237213536457713
METRO 1,La Défense – Grande Arche,1,,la defense grande arche,la defense,48.89286497052017,2.2395681712170497
METRO 1,La Défense – Grande Arche,1,,la defense grande arche,la defense,48.89168813894621,2.238595217338472
METRO 1,Esplanade de La Défense,2,,esplanade de la defense,esplanade de la defense,48.88813847761218,2.249792769009765
METRO 1,Pont de Neuilly,3,,pont de neuilly,pont de neuilly,48.88470820133096,2.260515079251701
METRO 1,Les Sablons,4,,les sablons,les sablons,48.88101649749112,2.272238940611057
METRO 1,Porte Maillot,5,"RER C, METRO 1",porte maillot,porte maillot,48.87793268655634,2.282976188020842
METRO 1,Porte Maillot,5,"RER C, METRO 1",porte maillot,porte maillot,48.87790843816008,2.284431219916768
METRO 1,Porte Maillot,5,"RER C, METRO 1",porte maillot,porte maillot,48.87755125180425,2.2831622422302296
METRO 1,Porte Maillot,5,"RER C, METRO 1",porte maillot,porte maillot,48.87793813782425,2.283913993903496
METRO 1,Charles de Gaulle – Étoile,6,"RER A, METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.87481054112289,2.2958012223518693
METRO 1,Charles de Gaulle – Étoile,6,"RER A, METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.87514981972761,2.295904904713175
METRO 1,Charles de Gaulle – Étoile,6,"RER A, METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.874204186324654,2.2947732143825275
METRO 1,Charles de Gaulle – Étoile,6,"RER A, METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.87474865067991,2.2955602562131467
METRO 1,George V,7,,george v,george v,48.872023810399725,2.3005604512367213
METRO 1,Franklin D. Roosevelt,8,"METRO 9, METRO 1",franklin d. roosevelt,franklin d. roosevelt,48.86869984735294,2.309505157337887
METRO 1,Franklin D. Roosevelt,8,"METRO 9, METRO 1",franklin d. roosevelt,franklin d. roosevelt,48.86943888165912,2.308607493526256
METRO 1,Champs-Élysées – Clemenceau,9,,champs elysees clemenceau,champs elysees clemenceau,48.86760214522151,2.3138941304816147
METRO 1,Champs-Élysées – Clemenceau,9,,champs elysees clemenceau,champs elysees clemenceau,48.8679053448971,2.313545549946741
METRO 1,Concorde,10,"METRO 8, METRO 12, METRO 1",concorde,concorde,48.86628580458389,2.322943412243541
