Monument,Latitude,Longitude,Station la plus proche,Distance �� pied (m),Jour,Heure,Affluence,Access
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Vendredi,19,56,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Vendredi,20,66,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Vendredi,21,87,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Vendredi,22,86,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,6,58,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,7,71,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,8,53,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,9,100,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,10,66,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,11,50,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,12,96,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,13,91,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,14,7,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,15,33,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,16,34,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,17,95,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,18,87,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,19,77,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,20,31,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,21,45,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Samedi,22,15,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,6,67,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,7,36,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,8,53,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,9,84,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,10,13,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,11,94,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,12,54,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,13,47,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,14,81,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,15,6,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,16,73,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,17,6,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,18,32,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,19,22,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,20,84,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,21,18,
Jardin de la Tour Effeil,48.85745847508344,2.295692673588676,Bir-Hakeim,605.2,Dimanche,22,18,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,6,35,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,7,28,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,8,59,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,9,81,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,10,1,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,11,0,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,12,46,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,13,68,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,14,19,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,15,10,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,16,1,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,17,66,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,18,86,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,19,11,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,20,19,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,21,4,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Lundi,22,36,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,6,37,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,7,93,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,8,8,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,9,97,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,10,52,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,11,43,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,12,98,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,13,85,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,14,23,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,15,80,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,16,73,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,17,29,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,18,58,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,19,86,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,20,95,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,21,80,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mardi,22,80,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,6,13,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,7,8,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,8,39,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,9,65,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,10,24,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,11,72,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,12,21,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,13,3,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,14,25,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,15,57,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,16,28,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,17,97,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,18,86,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,19,36,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,20,74,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,21,69,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Mercredi,22,17,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,6,84,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,7,41,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,8,99,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,9,40,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,10,37,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,11,33,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,12,16,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,13,36,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,14,24,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,15,75,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,16,86,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,17,85,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,18,84,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,19,26,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,20,56,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,21,30,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Jeudi,22,5,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,6,90,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,7,39,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,8,97,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,9,11,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,10,52,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,11,70,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,12,9,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,13,44,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,14,16,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,15,25,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,16,84,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,17,91,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,18,61,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,19,45,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,20,63,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,21,1,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Vendredi,22,53,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,6,64,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,7,50,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,8,52,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,9,35,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,10,25,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,11,28,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,12,20,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,13,10,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,14,39,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,15,10,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,16,35,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,17,58,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,18,38,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,19,98,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,20,53,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,21,97,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Samedi,22,54,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,6,23,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,7,21,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,8,68,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,9,55,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,10,32,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,11,35,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,12,19,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,13,82,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,14,98,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,15,80,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,16,61,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,17,97,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,18,72,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,19,25,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,20,65,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,21,72,
Stade de France,48.924616059479135,2.3611368498110514,Saint-Denis - Porte de Paris,692.6,Dimanche,22,72,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,6,39,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,7,16,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,8,0,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,9,88,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,10,60,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,11,42,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,12,41,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,13,24,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,14,38,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,15,34,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,16,2,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,17,100,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,18,43,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,19,50,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,20,93,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,21,97,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Lundi,22,11,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,6,18,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,7,100,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,8,43,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,9,58,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,10,48,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,11,60,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,12,16,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,13,73,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,14,56,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,15,54,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,16,46,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,17,11,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,18,61,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,19,79,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,20,87,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,21,82,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mardi,22,7,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,6,94,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,7,20,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,8,80,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,9,86,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,10,100,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,11,79,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,12,69,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,13,71,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,14,24,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,15,81,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,16,88,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,17,11,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,18,14,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,19,58,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,20,25,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,21,25,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Mercredi,22,46,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,6,31,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,7,9,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,8,15,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,9,70,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,10,16,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,11,22,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,12,25,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,13,84,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,14,85,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,15,6,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,16,13,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,17,78,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,18,6,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,19,8,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,20,47,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,21,71,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Jeudi,22,58,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,6,86,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,7,92,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,8,81,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,9,94,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,10,93,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,11,38,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,12,98,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,13,17,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,14,58,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,15,16,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,16,13,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,17,30,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,18,23,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,19,98,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,20,59,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,21,44,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Vendredi,22,97,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,6,2,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,7,36,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,8,42,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,9,39,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,10,89,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,11,54,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,12,86,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,13,38,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,14,14,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,15,3,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,16,92,
Centre Aquatique,48.92400659886595,2.3552793489905874,Saint-Denis - Porte de Paris,661.1,Samedi,17,85,
